,comp_index,salb_index,overlap_percent,adm_level,comp_source
634,634,220,99.99989581676347,adm2,ocha
635,635,75,88.5349169928251,adm2,ocha
636,636,627,97.8847970188476,adm2,ocha
637,637,591,31.167563930523045,adm2,ocha
638,638,592,64.63855356094467,adm2,ocha
639,639,476,92.25812714214403,adm2,ocha
640,640,517,97.78685942520853,adm2,ocha
641,641,607,82.94387537259529,adm2,ocha
642,642,166,94.65984371398031,adm2,ocha
643,643,477,99.9999335270193,adm2,ocha
644,644,628,97.00824864290603,adm2,ocha
645,645,671,80.90338003345255,adm2,ocha
646,646,608,97.3223838042905,adm2,ocha
647,647,638,95.89183309521462,adm2,ocha
648,648,518,94.50032010587373,adm2,ocha
649,649,383,92.44815697653733,adm2,ocha
650,650,538,93.89211786960618,adm2,ocha
651,651,519,94.20670122637233,adm2,ocha
652,652,420,68.34281779614359,adm2,ocha
653,653,384,71.99255763586913,adm2,ocha
654,654,324,95.6732184786928,adm2,ocha
655,655,609,97.43855493883375,adm2,ocha
656,656,385,99.54328352687602,adm2,ocha
657,657,325,94.08435078400855,adm2,ocha
658,658,346,93.06800457543332,adm2,ocha
659,659,693,92.14295582068974,adm2,ocha
660,660,421,91.96272525981031,adm2,ocha
661,661,423,85.6783148556966,adm2,ocha
662,662,99,99.48958546795696,adm2,ocha
663,663,436,83.1053523168525,adm2,ocha
664,664,593,87.72081107563268,adm2,ocha
665,665,716,76.90818567828053,adm2,ocha
666,666,422,84.71959799632035,adm2,ocha
667,667,347,80.23209001348809,adm2,ocha
668,668,167,94.9397517859219,adm2,ocha
669,669,738,97.46871178054846,adm2,ocha
670,670,539,98.29231603624055,adm2,ocha
671,671,639,80.81210155356172,adm2,ocha
672,672,437,54.84454383620455,adm2,ocha
673,673,141,93.59566162831109,adm2,ocha
674,674,386,71.03954721615791,adm2,ocha
675,675,25,71.01126220145431,adm2,ocha
676,676,610,92.90177623640314,adm2,ocha
677,677,683,83.2940555420908,adm2,ocha
678,678,91,82.87331213539598,adm2,ocha
679,679,520,94.44690480630256,adm2,ocha
680,680,275,84.86855489501272,adm2,ocha
681,681,715,85.79648594963471,adm2,ocha
682,682,640,90.10947270473022,adm2,ocha
683,683,348,96.12893385689829,adm2,ocha
684,684,641,78.83512890239824,adm2,ocha
685,685,642,39.198120919145374,adm2,ocha
686,686,26,84.74606106207364,adm2,ocha
687,687,762,97.12374141786495,adm2,ocha
688,688,700,93.10775931545784,adm2,ocha
689,689,521,73.01087702138355,adm2,ocha
690,690,387,99.87500751197068,adm2,ocha
691,691,438,84.81362275643059,adm2,ocha
692,692,486,80.50646899555096,adm2,ocha
693,693,594,79.86099811667665,adm2,ocha
694,694,522,91.53877895185201,adm2,ocha
695,695,92,82.33929426706354,adm2,ocha
696,696,629,98.41216913808275,adm2,ocha
697,697,388,99.99972155803061,adm2,ocha
698,698,741,94.69001637826847,adm2,ocha
699,699,684,92.17732095214362,adm2,ocha
700,700,643,81.16732340765832,adm2,ocha
701,701,691,95.43887803206957,adm2,ocha
702,702,389,57.11959638841856,adm2,ocha
703,703,119,62.03087407460244,adm2,ocha
704,704,672,78.64449107216313,adm2,ocha
705,705,326,91.80505593848875,adm2,ocha
706,706,390,80.01549022220253,adm2,ocha
707,707,93,97.99114877393646,adm2,ocha
708,708,498,96.05427148977327,adm2,ocha
709,709,736,94.77454543832604,adm2,ocha
710,710,685,89.4469293896278,adm2,ocha
711,711,391,81.73463651612596,adm2,ocha
712,712,392,95.78249906412441,adm2,ocha
713,713,644,94.58662667837834,adm2,ocha
714,714,235,85.91055040760172,adm2,ocha
715,715,236,98.20170127269135,adm2,ocha
716,716,168,78.72185819960671,adm2,ocha
717,717,687,77.62336218649921,adm2,ocha
718,718,169,98.33933172830143,adm2,ocha
719,719,170,97.06057634299043,adm2,ocha
720,720,11,85.0334823273932,adm2,ocha
721,721,204,97.70244904047281,adm2,ocha
722,722,51,77.96703239924896,adm2,ocha
723,723,120,59.90889807422817,adm2,ocha
724,724,12,98.63564302193171,adm2,ocha
725,725,13,94.97324678020078,adm2,ocha
726,726,171,99.99989570619677,adm2,ocha
727,727,14,98.35063301470927,adm2,ocha
728,728,15,88.58591254942017,adm2,ocha
729,729,16,95.44300179675042,adm2,ocha
730,730,393,61.56275936040944,adm2,ocha
731,731,303,80.56334417470546,adm2,ocha
732,732,52,99.99058182945532,adm2,ocha
733,733,53,82.4254608503104,adm2,ocha
734,734,121,72.29668269138739,adm2,ocha
735,735,740,98.39739097516464,adm2,ocha
736,736,172,79.00336773075595,adm2,ocha
737,737,54,96.13365023275576,adm2,ocha
738,738,237,98.31312694529879,adm2,ocha
739,739,122,81.80294542892779,adm2,ocha
740,740,645,88.41361812078598,adm2,ocha
741,741,499,95.56282319549348,adm2,ocha
742,742,394,93.9921357036656,adm2,ocha
743,743,94,94.92759794008329,adm2,ocha
744,744,766,98.73065636019882,adm2,ocha
745,745,173,91.12304797343096,adm2,ocha
746,746,765,91.87000440204328,adm2,ocha
747,747,439,77.91766750085998,adm2,ocha
748,748,611,99.00319766749,adm2,ocha
749,749,395,99.99959135076999,adm2,ocha
750,750,656,91.37889201892683,adm2,ocha
751,751,646,91.08612635525122,adm2,ocha
752,752,523,92.63120613279412,adm2,ocha
753,753,647,86.51933019052821,adm2,ocha
754,754,461,93.499467958933,adm2,ocha
755,755,462,98.67719031425469,adm2,ocha
756,756,150,98.3686918578638,adm2,ocha
757,757,151,97.30746371360706,adm2,ocha
758,758,276,88.09670487757312,adm2,ocha
759,759,327,90.76183514513036,adm2,ocha
760,760,440,6.860997373432993,adm2,ocha
761,761,100,91.43551155329504,adm2,ocha
762,762,28,49.5511121863047,adm2,ocha
763,763,27,72.76792404260173,adm2,ocha
764,764,657,99.99982608659602,adm2,ocha
765,765,704,93.17565267433241,adm2,ocha
766,766,703,90.76418442418236,adm2,ocha
767,767,95,73.98311396783139,adm2,ocha
768,768,698,85.27867230676982,adm2,ocha
769,769,349,87.15243676440905,adm2,ocha
770,770,350,67.62762306831995,adm2,ocha
771,771,658,99.99986296725163,adm2,ocha
772,772,686,91.18044738247734,adm2,ocha
773,773,441,60.100189442325934,adm2,ocha
