,comp_index,salb_index,overlap_percent,adm_level,comp_source
112,112,206,96.72543474564603,adm2,ocha
113,113,127,95.66469654975333,adm2,ocha
114,114,146,90.83747041550696,adm2,ocha
115,115,32,97.59456260783384,adm2,ocha
116,116,162,92.61849936109829,adm2,ocha
117,117,69,95.14683448389019,adm2,ocha
118,118,7,98.12582242873567,adm2,ocha
119,119,215,99.50933017809072,adm2,ocha
120,120,90,80.50078226291025,adm2,ocha
121,121,91,96.57499400588428,adm2,ocha
122,122,92,92.31334732687658,adm2,ocha
123,123,115,98.00583981636125,adm2,ocha
124,124,147,97.19490875148075,adm2,ocha
125,125,8,97.47148085725065,adm2,ocha
126,126,176,98.91581573143472,adm2,ocha
127,127,104,80.71196311738927,adm2,ocha
128,128,163,97.54294369542448,adm2,ocha
129,129,148,93.55480571131054,adm2,ocha
130,130,216,97.20092032815243,adm2,ocha
131,131,128,97.06148351953674,adm2,ocha
132,132,93,93.57193067932404,adm2,ocha
133,133,42,99.14686119144822,adm2,ocha
134,134,164,98.59244798713702,adm2,ocha
135,135,116,99.30964324437429,adm2,ocha
136,136,47,98.47903893805002,adm2,ocha
137,137,217,97.96172788214272,adm2,ocha
138,138,61,98.6144805850851,adm2,ocha
139,139,181,99.50510037979572,adm2,ocha
140,140,207,87.17675398981676,adm2,ocha
141,141,9,95.9317726466148,adm2,ocha
142,142,149,96.14564941116767,adm2,ocha
143,143,94,97.86970439912356,adm2,ocha
144,144,186,96.95021744810136,adm2,ocha
145,145,187,94.50412153587624,adm2,ocha
146,146,43,98.33320099220528,adm2,ocha
147,147,150,99.27352521129333,adm2,ocha
148,148,105,97.79665093447272,adm2,ocha
149,149,62,98.66699914199056,adm2,ocha
150,150,117,98.06356937932594,adm2,ocha
151,151,95,97.88081956905974,adm2,ocha
152,152,63,97.63916887123766,adm2,ocha
153,153,151,92.46265397539301,adm2,ocha
154,154,10,90.55508482950745,adm2,ocha
155,155,129,92.7042008809341,adm2,ocha
156,156,152,97.77325796158125,adm2,ocha
157,157,188,98.29892876839187,adm2,ocha
158,158,48,94.78251452469526,adm2,ocha
159,159,200,99.57695975007248,adm2,ocha
160,160,118,99.11806069935211,adm2,ocha
161,161,208,95.4484339894622,adm2,ocha
162,162,130,79.67819267809271,adm2,ocha
163,163,173,98.28454099747539,adm2,ocha
164,164,119,99.2000483255394,adm2,ocha
165,165,70,92.62556355501678,adm2,ocha
166,166,131,96.68118999477318,adm2,ocha
167,167,184,98.13815906929815,adm2,ocha
168,168,44,93.47485783355832,adm2,ocha
169,169,71,98.2262284868839,adm2,ocha
170,170,153,92.95830582558176,adm2,ocha
171,171,189,98.77245501822009,adm2,ocha
172,172,49,90.19029319827777,adm2,ocha
173,173,192,93.98495065887386,adm2,ocha
174,174,96,97.38115445316832,adm2,ocha
175,175,97,80.29422131426,adm2,ocha
176,176,74,98.3270239754693,adm2,ocha
177,177,11,96.03234018210085,adm2,ocha
178,178,98,91.89301542275795,adm2,ocha
179,179,165,95.41100234903432,adm2,ocha
180,180,72,96.16278790067676,adm2,ocha
